STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,DONOR,Donor,RECIPIENT,Recipient,MEASURE,Measure,UNIT_MEASURE,Unit of measure,PRICE_BASE,Price base,TIME_PERIOD,Time period,OBS_VALUE,Observation value,BASE_PER,Base period,UNIT_MULT,Unit multiplier,FLOW_TYPE,Flow type,OBS_STATUS,Observation status
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,NOR,Norway,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2023,,5292.927963,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,NOR,Norway,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2024,,5054.288158,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,NOR,Norway,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2019,,4790.861213,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,FRA,France,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2020,,16718.669524,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,FRA,France,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2019,,13116.811965,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,FRA,France,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2016,,10972.917126,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,FRA,France,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2017,,12603.715795,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,FRA,France,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2021,,16621.334467,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,FRA,France,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2022,,19015.071206,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,FRA,France,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2023,,15861.972183,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,FRA,France,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2018,,13497.354923,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,FRA,France,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2024,,14696.545879,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,FRA,France,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2015,,10328.502355,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,ESP,Spain,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2005,,3522.845887,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,ESP,Spain,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2006,,4234.985657,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,SVK,Slovak Republic,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2005,,90.912189,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,SVK,Slovak Republic,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2006,,81.850323,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,SVK,Slovak Republic,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2007,,82.136669,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,SVK,Slovak Republic,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2008,,95.686724,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,SVK,Slovak Republic,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2010,,81.123086,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,SVK,Slovak Republic,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2011,,88.744611,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,SVK,Slovak Republic,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2009,,79.298692,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,SVK,Slovak Republic,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2016,,135.927212,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,SVK,Slovak Republic,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2015,,108.12138,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,SVK,Slovak Republic,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2014,,88.42067,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,SVK,Slovak Republic,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2012,,87.749714,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,SVK,Slovak Republic,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2013,,91.246082,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,PRT,Portugal,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2024,,548.238002,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,PRT,Portugal,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2023,,454.866638,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,JPN,Japan,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2015,,8403.384823,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,JPN,Japan,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2016,,8517.268654,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,JPN,Japan,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2018,,8358.970425,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,JPN,Japan,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2017,,9670.537483,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,JPN,Japan,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2019,,9550.991607,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,JPN,Japan,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2020,,10797.982361,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,ITA,Italy,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2019,,4680.035327,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,ITA,Italy,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2022,,7281.444475,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,ITA,Italy,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2023,,6016.116463,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,ITA,Italy,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2016,,5767.247142,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,ITA,Italy,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2024,,6736.161594,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,ITA,Italy,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2017,,6469.863948,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,ITA,Italy,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2018,,5316.780876,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,ITA,Italy,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2021,,6283.171308,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,ITA,Italy,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2020,,4626.584788,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,ITA,Italy,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2015,,4488.90267,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,USA,United States,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2005,,41881.148692,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,NOR,Norway,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2006,,3285.245778,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,NOR,Norway,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2009,,4120.341428,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,NOR,Norway,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2010,,4010.219228,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,NOR,Norway,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2008,,3488.212914,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,NOR,Norway,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2007,,3691.102297,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,NOR,Norway,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2005,,3402.359103,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,PRT,Portugal,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2019,,431.645398,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,PRT,Portugal,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2021,,459.789279,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,PRT,Portugal,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2017,,443.963799,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,PRT,Portugal,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2018,,424.010066,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,PRT,Portugal,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2020,,457.981695,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,PRT,Portugal,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2016,,414.350216,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,PRT,Portugal,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2014,,449.767221,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,PRT,Portugal,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2013,,513.859631,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,PRT,Portugal,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2015,,378.11525,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,PRT,Portugal,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2012,,645.62055,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,PRT,Portugal,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2022,,482.788814,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,LUX,Luxembourg,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2014,,439.38014,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,LUX,Luxembourg,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2011,,439.212584,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,LUX,Luxembourg,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2010,,470.949618,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,LUX,Luxembourg,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2015,,439.805771,,2023,,6,Millions,D,Disbursements,A,Normal value
